customer_id,income,loan_amount,credit_score,employment_years,debt_ratio,risk_level
753,101602.04689928432,1593.9179575507703,791,39,0.4344382655203427,Medium Risk
754,63537.7299054212,12818.871422377533,498,12,0.49932789017831825,Low Risk
755,38105.369446240344,48817.81399059264,661,16,0.5663764695301566,Low Risk
756,123223.27460513847,40275.31848226649,740,36,0.11006892447464492,Medium Risk
757,100609.45827070676,48019.25557173064,325,5,0.1768918527566081,Low Risk
758,89349.9419569218,24904.848152391758,324,18,0.5430856470279966,Medium Risk
759,136206.0357966245,6377.073735197671,693,12,0.32925928109350766,Low Risk
760,122517.63745918899,27850.014959710956,806,25,0.3822953194667318,High Risk
761,39717.73436525765,23264.48939343808,600,13,0.4315136018615737,Low Risk
762,60523.86881342127,42373.49705424118,638,30,0.4395333022478187,Medium Risk
763,52303.58817588055,5806.046458427985,566,3,0.5658702016582541,Medium Risk
764,116713.018034448,24923.815714067132,760,38,0.5984747087058349,High Risk
765,24359.21651565132,8352.38457000523,755,7,0.4600787304654701,Medium Risk
766,94085.65903327115,16909.12041761294,659,24,0.24361060460257541,Low Risk
767,119119.62914628976,37130.49679200218,367,12,0.5398762011471718,Low Risk
768,133979.53277902742,24324.88833906956,711,31,0.12461045727038081,High Risk
769,64470.62733306797,19418.525972142696,790,37,0.2155404264372481,Medium Risk
770,126763.44960736168,20329.33764993173,348,37,0.5486928587318575,High Risk
771,34382.12580417694,23512.891651893344,401,27,0.22809575721967748,Low Risk
772,130038.79792548736,39465.81064801579,515,29,0.21032552981087424,High Risk
773,36573.52610315771,44712.149758071486,737,2,0.16906264657012363,Medium Risk
774,71647.34777284774,47811.399638692485,458,27,0.5295558788234582,High Risk
775,123648.39755134197,39558.26592650946,788,2,0.35002912959554333,Medium Risk
776,39489.26555534059,16454.937891652626,541,33,0.43744660152707737,Medium Risk
777,49802.68138024339,34718.60059824056,304,15,0.21953319203751484,Low Risk
778,113892.83389109862,22442.553078714205,660,21,0.4790202105056083,Low Risk
779,113604.74975098966,13478.860480256508,758,31,0.4800027724810493,Low Risk
780,103349.19227508864,42202.70739187021,547,37,0.2562990124541501,Medium Risk
781,110213.297780723,2882.891099153925,721,7,0.3053413165051414,High Risk
782,90554.1776351875,45186.337614635755,314,7,0.20484513871510043,Medium Risk
783,52733.87765790385,23612.395766611975,421,5,0.5882805116614521,Low Risk
784,64940.47915550953,32222.87236360574,576,13,0.42280128852920584,Low Risk
785,43607.70318418534,33308.34218808335,752,31,0.5672719403577577,High Risk
786,138098.5729733717,44860.76929462028,689,34,0.2516927718145666,Low Risk
787,95840.93331959566,32196.81442619316,593,9,0.4909454564984449,Low Risk
788,72110.68417927319,31082.745653243026,745,2,0.48292932194237104,Low Risk
789,80060.75447373725,4265.9499874738085,509,11,0.44582782593327075,High Risk
790,143146.83414953598,26401.993075315,601,30,0.5828194876334002,Medium Risk
791,39935.682405090425,8358.28104003504,522,28,0.29677766805315775,Low Risk
792,96209.87816218364,37134.25466735279,302,4,0.16535866179487865,High Risk
793,85765.52825498057,26098.87411982105,817,24,0.43585442962203036,Low Risk
794,99489.05060650421,34331.16118120931,392,30,0.4646549002386031,High Risk
795,22354.323896709266,3041.972129516829,819,20,0.38753028672940737,Low Risk
796,133376.1081627397,5154.808786244358,727,19,0.20340894656669814,High Risk
797,141175.3767228696,36099.84601507143,792,38,0.3522279708346777,Low Risk
798,93467.31386659716,4532.132463934995,534,21,0.25609486828456474,Medium Risk
799,110564.607103996,4491.579660497671,460,3,0.31373326408334457,Low Risk
800,139924.91955304844,1593.315286509485,630,12,0.422609287922332,High Risk
801,111941.02246074182,47868.568516674524,632,19,0.4726073713454173,Low Risk
802,39830.075578853975,37137.90961349134,349,12,0.21611234545067157,Medium Risk
803,94917.48682168571,18309.319016601145,822,16,0.30266268032347665,Low Risk
804,98872.95602977126,15530.243483095106,791,35,0.2345807854958146,High Risk
805,75136.9872693102,18135.458257546627,571,32,0.19931580693093456,High Risk
806,115737.75063121397,38958.02302787791,551,0,0.4916936099979192,Medium Risk
807,141467.71191997192,33407.15994245031,389,14,0.5546263472184962,High Risk
808,140323.9066778809,10074.58282550593,745,12,0.28511609284228834,Low Risk
809,78609.11828253718,9531.357431370134,631,16,0.47563946218688347,Low Risk
810,34720.94595929818,5821.3868359564685,438,23,0.5484976446822055,Low Risk
811,148029.35586510348,33354.83326536557,656,7,0.5230621052651158,High Risk
812,129056.75123797143,38454.26044886506,573,26,0.19140669426961296,Low Risk
813,36206.14855642469,13987.274987925197,318,22,0.5781459407566807,Low Risk
814,139709.4447402584,2026.3030905147277,610,7,0.2883382202147312,Low Risk
815,133086.52706807666,5026.411706344939,453,7,0.26962033058691814,Medium Risk
816,87448.94742638938,48425.141707406496,689,25,0.13121566363889017,High Risk
817,96865.8066468408,15476.794096393593,559,12,0.34308682705244153,High Risk
818,71870.35150311694,38691.93424406855,424,38,0.15450680782046436,High Risk
819,27119.013046864075,31608.514873858923,653,36,0.224269910463713,Medium Risk
820,63575.64141396712,19715.0423429919,572,27,0.2584713108836407,High Risk
821,124370.94831774148,11078.6758475822,544,24,0.504413161745842,Medium Risk
822,20602.162990598372,6947.934489810915,749,15,0.5377443251979482,Medium Risk
823,63354.89231984875,31135.635433904463,546,1,0.2512331587307348,High Risk
824,71761.93016682263,38957.05525125161,819,17,0.5293490606222869,Low Risk
825,89861.42838192997,32551.308423515402,440,16,0.5286154686848955,Low Risk
826,139581.23013365886,26984.80452920876,661,29,0.48232547519243674,High Risk
827,65024.97926757496,3055.609948150177,307,38,0.17334755700759077,High Risk
828,65103.9162465096,48455.95010212481,777,12,0.44516142345036447,Medium Risk
829,115875.16225426728,40136.99539107415,651,31,0.5725120322902844,High Risk
830,78788.33231567492,15348.279798347272,794,28,0.44127023938357857,Medium Risk
831,49198.62698219766,49018.54613858368,726,29,0.26580842455391696,High Risk
832,78817.13709725015,30492.19789217978,338,17,0.3502896587154156,Low Risk
833,38311.41264937398,29538.710252155077,486,12,0.42286252167552685,Low Risk
834,42930.30824580903,37655.58579204707,392,20,0.3552852043642518,High Risk
835,84787.81045613237,40776.71961641674,385,29,0.15997647086548492,Medium Risk
836,74460.30843559123,33167.45175924363,343,20,0.2560320223260103,Low Risk
837,138929.967138853,7276.691571943801,436,16,0.5011980152768163,Medium Risk
838,67111.2068851623,17575.10779373042,720,39,0.5307090230477587,High Risk
839,95476.48553614564,46476.098375976435,373,18,0.16865001635778512,High Risk
840,102194.35742953896,12006.164980348743,847,14,0.5761933761993623,Low Risk
841,21702.279356483374,19236.18416803815,811,8,0.26441130892430464,High Risk
842,106259.85836217238,22171.767264265603,455,9,0.43115686936536,Low Risk
843,43144.675693067686,22530.844495028156,554,30,0.47591257297834055,Medium Risk
844,144939.14127102916,31034.03954223175,470,22,0.5059731173189417,Low Risk
845,39326.15460790468,47210.71604949067,469,29,0.5728748511129651,Low Risk
846,73901.13608451308,12793.942879792743,621,32,0.25645977401441133,Medium Risk
847,31095.4568502237,6953.567438744985,755,8,0.5292532272757773,Low Risk
848,149593.65273997316,10676.05400313693,454,0,0.16584345171810352,Low Risk
849,85285.35134306154,44459.32011025421,648,34,0.45252045317679634,High Risk
850,97400.0522516057,32644.729820105094,750,10,0.470988864756993,Medium Risk
851,28719.942060495574,15009.432672718847,472,33,0.43886162060066025,Low Risk
852,117494.86115189311,40981.400009462246,309,15,0.2261573680675765,Medium Risk
853,47287.72710242615,43207.12982180837,564,8,0.5365215735076017,Medium Risk
854,136747.0576272928,42479.202595823626,737,31,0.1844292316851975,Low Risk
855,46668.15326266093,46027.400148338165,546,14,0.12681739576041542,High Risk
856,44789.40368627665,13359.809988494717,845,11,0.45873249530595606,Medium Risk
857,24751.456820252333,37997.054508567635,798,32,0.3377378576163669,Low Risk
858,81368.7028642999,23566.43536643286,428,13,0.5245490099793381,Medium Risk
859,93429.34732414014,42257.92909161301,626,7,0.2916985705291295,High Risk
860,28542.12312568581,36696.04318091905,703,7,0.18413929425385642,High Risk
861,120818.59017035138,39045.924878486505,658,26,0.5182210962349348,High Risk
862,78927.54851724359,33151.93004637251,316,11,0.3744548158200358,Low Risk
863,88170.7350125854,9694.009704015636,573,0,0.19459789619517745,Low Risk
864,77299.15710196966,27706.31902594998,415,39,0.46019199929322285,High Risk
865,72099.19791379238,49248.8172367009,390,10,0.35555681924475024,Low Risk
866,92753.24307006832,46932.01525835883,381,38,0.40215649112015994,High Risk
867,40181.23197099262,3115.513054053572,623,30,0.3304491691032909,Low Risk
868,43650.65696438524,9075.925970742419,413,16,0.5143544919090032,High Risk
869,132032.13073175726,7454.709899273534,357,32,0.5147813578415249,Medium Risk
870,142995.01007737225,36573.01558927948,453,31,0.4546944109121931,High Risk
871,68530.2111163679,41071.481162990305,703,28,0.15270068869823114,High Risk
872,55196.807508661994,11462.056949222924,565,20,0.5194269309520344,Low Risk
873,103719.94062107205,25786.78195463962,614,20,0.43550649026645494,Low Risk
874,73135.44224275253,42194.4483725488,340,39,0.44851208300214973,Low Risk
875,23300.22623584483,36907.27569354628,404,22,0.28149142020193585,Low Risk
876,40299.837657604745,27569.623069100566,492,5,0.5396397780785034,Low Risk
877,113076.38975016167,29927.036832479873,700,21,0.46268580011742877,Low Risk
878,105660.11244831968,25909.666798897717,577,37,0.15629523326459724,Medium Risk
879,23522.479025452853,15579.874114622207,653,36,0.30388901720308137,High Risk
880,48856.38105128343,28686.07765009179,555,7,0.5431901809800709,High Risk
881,50039.72355644928,34755.379800454444,398,34,0.1235983508486895,High Risk
882,107346.0566678347,43792.82287717958,581,10,0.5807083098210247,Medium Risk
883,22562.36990806734,32178.276344983155,702,23,0.43958128415978137,High Risk
884,33534.1156579946,38294.95531511474,408,20,0.41568798882168834,Medium Risk
885,123989.09109851462,8843.510112774076,498,1,0.2352796282439957,Medium Risk
886,43210.80606706337,23616.316246569706,602,39,0.22439589436958854,Medium Risk
887,104856.99402074372,1457.2493715275714,626,18,0.5710291097442978,High Risk
888,50963.76153607445,13087.264361559528,453,38,0.24913622711706138,Medium Risk
889,32927.38105871487,36596.62404053724,704,27,0.4877526483594997,High Risk
890,51612.384829929026,49598.68761611881,761,16,0.29656089910353955,High Risk
891,113894.7011412357,5859.72687977358,431,5,0.169627035392352,Low Risk
892,131240.54085381713,20673.221477203126,383,18,0.10535764884767948,Low Risk
893,127928.5823937089,40203.47746625882,698,37,0.3721286685076254,Medium Risk
894,71633.85885039912,10997.746096816043,408,27,0.5878894092744663,Medium Risk
895,106851.067754184,28199.162515812026,520,1,0.2845680969046023,High Risk
896,46647.95840405673,36920.49350545406,667,37,0.27859616699652245,Medium Risk
897,58109.204933931724,31183.287062748772,446,36,0.2720458089247211,Medium Risk
898,136523.65640774556,10213.21199615539,411,3,0.36027191865242925,High Risk
899,21690.250056395686,18413.843865601233,793,21,0.3203324417121468,Medium Risk
900,31116.10901108085,39405.79743978447,804,25,0.5399573133635073,Medium Risk
901,47025.21316898355,28157.099192468813,774,35,0.3527603958617451,High Risk
902,23449.186503596564,1256.2510636027241,570,12,0.35387891909428437,High Risk
903,43586.60656167365,38288.5472413766,720,31,0.1691857973602783,Low Risk
904,95795.40292605998,2730.2563920717143,666,16,0.591369770455193,High Risk
905,74785.19157702473,37540.95535383037,579,35,0.22498644543441484,Low Risk
906,136047.3224400067,10921.547448096633,582,18,0.13668203372980134,Medium Risk
907,126267.66302599732,47945.60052584963,339,34,0.43157312448760443,High Risk
908,64436.25572072388,19029.096813802138,488,39,0.39768318507843636,High Risk
909,53725.046346068026,17019.649200565877,463,27,0.3075728269963729,High Risk
910,69360.0130617447,8295.51446628979,835,0,0.311096116940339,Medium Risk
911,96738.342526925,15974.606559020529,835,17,0.4925319605232156,Low Risk
912,54848.27330697391,43955.88732958183,303,39,0.19785632004982454,Medium Risk
913,101139.35802038742,49820.38254373512,589,32,0.5101266594724448,Medium Risk
914,73223.51478486125,19047.16699483557,732,11,0.4243735569475091,High Risk
915,91766.13351075743,22981.920916772586,770,7,0.30948488688976217,Low Risk
916,76696.44878759117,36381.47597193412,480,23,0.32901430829193434,Medium Risk
917,58280.548740449296,44423.59324278865,547,15,0.2283236035930479,High Risk
918,143298.92990508035,30059.172375152422,578,3,0.4760571663484874,Medium Risk
919,119268.7532407689,20184.759210713637,553,37,0.35643737115263385,Medium Risk
920,38214.71284963883,21218.470201582564,480,26,0.26042727137492183,High Risk
921,132900.83686672867,35085.28917834353,808,8,0.39802505788047515,High Risk
922,83366.05577243678,1157.6949166096554,625,15,0.5978672260256616,Low Risk
923,136291.78949623188,31359.877535532192,656,11,0.31763113982827695,Medium Risk
924,123981.18327315098,18419.157511626512,690,30,0.5603457003893098,High Risk
925,75277.75558100035,39915.66923257713,384,23,0.27250841996228303,High Risk
926,22921.010081615263,5556.541351333476,616,13,0.12736635346249295,Low Risk
927,54928.05672004299,29821.911080471134,511,24,0.20212105318421444,Low Risk
928,90412.4479059127,24567.671604420062,814,33,0.3093475716638421,High Risk
929,102352.16857739915,32473.950769356143,683,2,0.2098174642972845,Low Risk
930,53525.3991063163,4177.826129665449,641,23,0.10011351910912777,High Risk
931,38116.28962946714,29419.205583978433,337,8,0.5575007688737637,Medium Risk
932,128540.93078390889,28512.744810016662,810,25,0.5219397056154645,Low Risk
933,147972.28349146177,28472.344626392376,719,19,0.47114611574347354,Medium Risk
934,88339.72369934915,30570.895663226285,468,39,0.18390729782301432,Medium Risk
935,42318.30716027945,34146.92892409175,642,9,0.16018178810499303,Medium Risk
936,55399.952447517964,40444.46098435772,605,18,0.13380237473619158,High Risk
937,22390.787951170674,14221.215286282502,841,2,0.46201459438646064,Medium Risk
938,138858.84485286486,41427.42109882304,836,23,0.5644039803439427,Medium Risk
939,35307.64077571835,25414.528430909228,411,4,0.3152679104565185,Medium Risk
940,94947.14181685296,4775.855677582227,710,2,0.1595703359980241,High Risk
941,55627.17868933678,3868.9955329549807,505,26,0.3561964103660533,Medium Risk
942,92043.14032705314,17377.67761610698,484,15,0.27441595372931504,Medium Risk
943,104684.65048574234,39459.95187846191,681,14,0.28741246217499883,Low Risk
944,127866.43448193622,35676.36580230487,795,34,0.4106653120778536,High Risk
945,46834.76532887842,39642.13326894792,678,11,0.4593590566311012,Medium Risk
946,21429.45772560246,26346.18376563886,346,25,0.15530179943658043,Low Risk
947,37795.131908944946,22569.75089981904,827,33,0.1177951154032382,High Risk
948,137002.42344025365,8225.173808607913,803,22,0.5971651513428574,High Risk
949,133605.71008312696,17081.444926856268,321,30,0.21636417445777592,High Risk
950,97663.70328214008,22266.948942519888,512,19,0.12691526245422954,High Risk
951,98067.19185637494,5341.421054301244,609,11,0.19493766454796,High Risk
952,106454.76769101321,11809.985682849352,571,22,0.11947892317423212,High Risk
953,42798.26622104844,30313.0394091232,501,3,0.2959054473085858,Medium Risk
954,138873.55297024478,37047.4925977203,331,22,0.5012008922256621,Medium Risk
955,74440.1682359695,49919.02805825453,742,0,0.27062222487886034,Medium Risk
956,69808.00867243466,46722.553235834326,461,24,0.32209170343918325,Medium Risk
957,87459.30168676889,32485.694777224384,553,1,0.4377933867837194,Low Risk
958,26105.575680757156,21641.15461140953,820,29,0.3544470350349401,Medium Risk
959,41616.83793829032,32172.6908707034,779,2,0.5307228430106621,High Risk
960,115944.37013542815,39496.929285931365,309,20,0.5330178375228782,Medium Risk
961,30763.82683026644,6798.473355245978,804,24,0.10495534774557683,Medium Risk
962,98409.77423063047,21085.339595118123,735,19,0.4890231532415996,High Risk
963,51895.38425857172,42150.31199614525,410,21,0.33036680012083697,Medium Risk
964,70608.42982545696,19807.814644719158,452,20,0.5944202706518316,Medium Risk
965,57530.18578019099,29021.74129013214,401,32,0.34161603793771755,Medium Risk
966,66237.4531404434,29800.698682247712,490,37,0.5934479726941487,Low Risk
967,113475.96767395192,10039.336403548328,380,14,0.4772846806028683,Medium Risk
968,58625.823031012755,18749.53664096213,788,14,0.22430244230665317,High Risk
969,93632.60323859664,17391.053148354677,387,24,0.36919748964347887,High Risk
970,81886.55228588296,2283.638718071175,493,20,0.5960678197392913,Medium Risk
971,106277.25149714426,2185.396430676407,403,23,0.5287653038759619,Medium Risk
972,141787.86611221853,41753.155140112896,395,4,0.14868344689561055,Medium Risk
973,115234.37263733253,14380.469688667808,722,5,0.45318599840499807,High Risk
974,47942.24921679838,26385.859545701955,497,22,0.2727897929354065,High Risk
975,24053.807557967008,15637.55310584988,300,3,0.10349113094017406,Low Risk
976,54094.32575897726,47093.283010651685,706,26,0.3017404845134998,Low Risk
977,97360.13099103313,13705.541184422913,677,17,0.21737721086248565,Low Risk
978,26685.355752952546,22053.18382420782,466,20,0.5094346352602358,High Risk
979,84527.61213616072,43763.78227374549,808,27,0.2686653044228827,Low Risk
980,97589.5703591956,42254.74477279862,612,34,0.5137618469769085,Medium Risk
981,63451.705806204904,10118.969474467589,717,21,0.10029896941739766,Medium Risk
982,120218.58648695685,40329.52217998981,776,39,0.25390957501305955,High Risk
983,33857.77290739033,23451.15745015674,372,22,0.22058260715388098,Low Risk
984,29767.91162565514,24665.474732182407,440,2,0.2167836805343055,Medium Risk
985,114664.53830646843,7540.518648381245,561,39,0.13409330988273135,High Risk
986,84413.8711068058,4949.4741740991085,639,9,0.19356213520525087,Low Risk
987,109492.31153560568,36669.0260417145,607,24,0.3777747849428099,Medium Risk
988,76527.55401848702,25326.596465409686,544,7,0.24568053641887225,Low Risk
989,52032.26432108389,22405.6844281438,814,10,0.30869739116457395,High Risk
990,126483.30129764596,36745.90320396744,636,4,0.2884334401735943,Low Risk
991,123924.0642659673,38510.132050564374,375,36,0.5379524624999473,High Risk
992,110310.54121107548,8786.500215798325,474,37,0.5526494995052578,Low Risk
993,55378.86783989515,30901.032324404423,408,28,0.34647848582793006,Medium Risk
994,96729.98669298133,7632.350031606591,482,4,0.2650779751578022,High Risk
995,66926.60660220348,37817.379215423236,491,8,0.15340035200118182,High Risk
996,31905.669532462438,33190.80265708984,364,1,0.5767014396910475,High Risk
997,139250.76481009158,47874.11643308944,773,0,0.13011347245014873,Low Risk
998,37786.42201946498,4378.942801464638,399,39,0.24882513878414023,Low Risk
999,143530.8559967043,3795.6813364114614,843,29,0.24903310058500208,Medium Risk
1000,77980.75048453425,14827.166659966808,427,10,0.2602006430701075,High Risk
