transaction_id,amount,transaction_type,country,merchant,time,device,previous_fraud_count,is_fraud
828,3470.185065760381,transfer,UK,Amazon,75301,Desktop,1,0
829,7375.274979849374,cash_out,US,Amazon,76918,Mobile,4,0
830,4522.727190957182,transfer,IN,Apple,78116,Mobile,0,0
831,2246.82362457688,cash_in,UK,Walmart,56563,Desktop,3,0
832,4524.942721810801,payment,UK,Amazon,44757,Mobile,0,1
833,1409.4293467776188,transfer,IN,Amazon,77475,Mobile,3,0
834,1764.693478075727,transfer,US,Target,51257,Desktop,4,0
835,4984.179359622058,cash_out,US,Target,307,Desktop,3,0
836,4189.835569595974,cash_out,DE,Amazon,56889,Desktop,3,0
837,9148.544164779933,payment,CA,Apple,68895,Mobile,2,0
838,3624.5765972672143,transfer,IN,Netflix,35944,Mobile,4,0
839,5806.302914430156,transfer,IN,Netflix,38134,Tablet,1,1
840,6323.0106149073845,cash_out,IN,Amazon,27323,Tablet,1,0
841,131.93147142674803,transfer,US,Amazon,71762,Desktop,4,0
842,6635.710182795089,transfer,CA,Amazon,25954,Tablet,1,0
843,1781.1816327306444,transfer,DE,Apple,55021,Mobile,4,0
844,9610.742104377083,cash_out,UK,Target,79866,Tablet,1,0
845,1487.4786148033763,payment,UK,Amazon,70427,Mobile,2,0
846,4146.826613146511,cash_in,IN,Amazon,4992,Desktop,1,0
847,854.41133111836,payment,CA,Walmart,1961,Desktop,3,0
848,9968.745644207627,cash_in,US,Apple,12497,Mobile,4,1
849,5022.447908302094,transfer,CA,Amazon,32551,Tablet,0,0
850,5954.254788183118,payment,CA,Walmart,76384,Desktop,0,0
851,671.6976974068864,cash_in,US,Netflix,55755,Desktop,4,0
852,7499.854743521379,cash_out,IN,Amazon,13255,Tablet,2,0
853,2099.8460253627622,cash_out,CA,Amazon,4567,Tablet,1,0
854,8980.644840117697,payment,UK,Walmart,48847,Mobile,2,0
855,2052.1912651795897,payment,US,Apple,48003,Tablet,0,0
856,1907.6865189160021,transfer,DE,Amazon,20389,Tablet,4,0
857,366.4601288131007,payment,IN,Netflix,44523,Tablet,4,0
858,4721.1973841548825,transfer,US,Amazon,61576,Mobile,2,0
859,5648.846491492902,transfer,DE,Netflix,43919,Mobile,2,0
860,658.0206856440954,cash_out,DE,Target,82103,Desktop,1,0
861,7755.500639333411,cash_out,CA,Target,3358,Mobile,3,0
862,4533.435058645528,cash_in,CA,Netflix,76524,Desktop,3,0
863,5244.378303006472,cash_out,CA,Apple,5698,Tablet,1,0
864,4408.186706635343,cash_out,US,Amazon,66809,Desktop,3,0
865,4008.2298456923845,payment,US,Amazon,55805,Desktop,0,0
866,5596.843672750871,cash_out,IN,Target,31349,Tablet,3,0
867,1553.2472190611943,cash_in,CA,Netflix,76777,Desktop,1,0
868,1820.099376822216,payment,DE,Amazon,50248,Mobile,3,0
869,8617.99442451416,cash_in,UK,Amazon,75033,Mobile,4,0
870,9461.208505874194,cash_out,IN,Apple,44041,Mobile,2,0
871,3733.7198534812496,cash_in,US,Walmart,31954,Mobile,0,0
872,2708.175986762394,payment,IN,Target,8002,Desktop,4,0
873,6440.351432846918,transfer,IN,Target,69783,Desktop,4,0
874,4087.932976809866,cash_in,IN,Walmart,19738,Tablet,1,0
875,254.83817024778827,cash_in,IN,Amazon,10703,Desktop,2,0
876,1562.3698210645375,payment,UK,Apple,49422,Desktop,2,0
877,7160.006316245128,payment,CA,Apple,83106,Desktop,0,0
878,6589.580495159604,cash_in,DE,Target,61899,Tablet,1,0
879,271.93282904233143,cash_out,IN,Apple,12392,Mobile,0,0
880,2220.4996471675613,cash_in,IN,Walmart,44724,Desktop,3,0
881,2311.5168910841257,payment,IN,Amazon,32299,Tablet,4,0
882,6719.255543243686,transfer,CA,Walmart,15641,Tablet,0,0
883,198.0856670058872,transfer,US,Netflix,79534,Tablet,4,1
884,1041.9817112637538,cash_out,US,Target,6305,Mobile,1,0
885,7999.36093764652,cash_in,UK,Apple,18782,Desktop,3,0
886,1786.268075881282,transfer,US,Netflix,78257,Tablet,1,0
887,6527.808332410895,cash_in,IN,Apple,77963,Mobile,3,0
888,2382.5896276862186,payment,IN,Amazon,20566,Tablet,3,0
889,995.3144862006923,transfer,IN,Amazon,67766,Tablet,4,1
890,2432.478737803541,cash_out,UK,Amazon,6511,Tablet,1,0
891,7222.947051624736,payment,IN,Apple,26177,Tablet,1,0
892,8557.108984594752,cash_out,US,Netflix,4765,Tablet,0,0
893,8302.368425805349,payment,CA,Amazon,20354,Mobile,1,0
894,3972.4381126549297,transfer,CA,Netflix,23929,Desktop,0,0
895,6681.183280569891,cash_out,DE,Apple,28820,Desktop,2,0
896,2050.637969862794,cash_out,US,Netflix,29523,Desktop,2,0
897,2932.1841548798716,payment,IN,Apple,71088,Desktop,2,0
898,8963.461849392677,cash_out,CA,Apple,66163,Mobile,1,0
899,131.00623318384962,payment,US,Target,77525,Mobile,1,0
900,855.9998000138263,payment,CA,Apple,13780,Mobile,0,0
901,2079.654665205127,payment,IN,Apple,6589,Tablet,3,0
902,266.29550653432335,payment,CA,Walmart,34812,Tablet,0,0
903,1815.1729154628833,transfer,DE,Amazon,45939,Tablet,2,0
904,5830.832568135952,payment,DE,Target,51493,Desktop,0,0
905,4214.824081374387,cash_in,CA,Target,40953,Tablet,3,0
906,8926.824439058671,cash_out,US,Target,65785,Desktop,1,0
907,8174.6181738226705,cash_in,US,Walmart,19309,Tablet,0,0
908,3418.831699627062,transfer,US,Apple,54195,Desktop,2,0
909,2594.9749108794936,cash_in,CA,Amazon,25901,Tablet,2,0
910,3797.5443892645017,cash_out,US,Netflix,23576,Tablet,1,0
911,5903.359130205563,cash_in,IN,Apple,31508,Mobile,0,0
912,2681.3683445879396,transfer,DE,Walmart,74711,Tablet,3,0
913,6241.864929583491,payment,IN,Apple,25464,Tablet,1,0
914,4094.707110260213,cash_in,US,Apple,60281,Mobile,0,0
915,5520.919761338951,transfer,IN,Walmart,16260,Desktop,4,0
916,4361.829164824032,transfer,US,Target,35440,Mobile,2,0
917,2945.363129659635,cash_out,CA,Target,56683,Mobile,3,1
918,9484.584616314605,cash_out,IN,Amazon,41430,Desktop,3,0
919,7636.294335803448,cash_in,CA,Amazon,1987,Tablet,3,0
920,1401.991644488759,payment,CA,Target,25105,Desktop,2,0
921,8684.81129100323,transfer,UK,Netflix,78484,Tablet,0,0
922,4874.824551296887,cash_in,US,Apple,13026,Tablet,1,0
923,8945.62771671402,transfer,DE,Netflix,68309,Desktop,0,0
924,7998.752704217205,transfer,US,Apple,45927,Mobile,1,0
925,4252.709831187865,payment,DE,Target,75414,Desktop,3,1
926,225.67061389285385,payment,US,Amazon,57535,Tablet,0,0
927,2687.5049164900756,cash_in,CA,Amazon,42946,Desktop,3,0
928,5416.800512394008,payment,IN,Netflix,56561,Desktop,4,0
929,6335.148720041647,payment,IN,Amazon,10377,Tablet,3,0
930,2579.61896664659,cash_in,UK,Target,53592,Mobile,3,0
931,1394.4213846541686,payment,DE,Netflix,7347,Desktop,1,0
932,8349.467437756191,cash_out,DE,Apple,33776,Tablet,4,0
933,9844.037404854818,transfer,DE,Amazon,3783,Tablet,3,0
934,5257.376132844555,transfer,CA,Walmart,55798,Desktop,3,0
935,1717.6211791971866,transfer,DE,Amazon,4298,Mobile,4,0
936,2723.8009578671704,transfer,IN,Apple,70204,Desktop,4,0
937,184.88837479811986,cash_in,CA,Netflix,86207,Mobile,0,0
938,9143.07376679843,transfer,US,Apple,55161,Mobile,1,0
939,1178.3930778185213,transfer,DE,Walmart,60652,Mobile,4,0
940,5765.588238667021,transfer,DE,Target,34484,Mobile,4,0
941,2741.278151651373,transfer,US,Amazon,20922,Desktop,2,0
942,5542.225847155419,cash_out,DE,Netflix,34028,Tablet,4,0
943,6514.552463130291,transfer,US,Target,20316,Tablet,1,0
944,8297.58829526831,cash_out,CA,Apple,76996,Tablet,3,0
945,2065.0062963342716,cash_in,IN,Netflix,16968,Tablet,3,0
946,110.9472907561463,payment,US,Target,30266,Tablet,3,0
947,1369.719415058004,transfer,UK,Netflix,24000,Tablet,3,0
948,9000.286399839202,payment,US,Walmart,14011,Desktop,2,0
949,8739.02688554759,payment,DE,Walmart,2866,Mobile,4,1
950,5974.533608600913,cash_in,CA,Amazon,5898,Tablet,3,0
951,6005.5680874761,payment,CA,Amazon,18395,Desktop,0,0
952,6650.701708788009,cash_out,US,Walmart,39019,Tablet,3,0
953,1754.5374149558725,payment,IN,Netflix,4006,Tablet,4,0
954,9144.205047303672,payment,UK,Walmart,34393,Mobile,3,0
955,4188.286478395839,payment,CA,Amazon,10956,Mobile,2,0
956,3832.0021439667253,transfer,DE,Walmart,50042,Mobile,1,0
957,5189.6581351230925,transfer,DE,Walmart,6078,Tablet,1,0
958,470.6127017837754,cash_out,IN,Netflix,29631,Tablet,4,0
959,1663.667404192038,cash_out,CA,Target,62901,Tablet,1,0
960,7380.598130647278,transfer,US,Amazon,69497,Mobile,1,0
961,828.9038805833395,cash_out,DE,Netflix,41574,Desktop,0,0
962,6031.917942554415,transfer,IN,Walmart,31417,Tablet,4,0
963,2454.245747703528,cash_in,CA,Walmart,83639,Tablet,4,0
964,3893.5668448057236,payment,CA,Target,65006,Tablet,1,0
965,2887.648673970228,payment,CA,Amazon,39454,Desktop,1,1
966,3557.3714919330264,cash_out,CA,Amazon,1587,Tablet,1,0
967,7190.74000593727,transfer,CA,Apple,54710,Desktop,2,0
968,2971.920034516127,transfer,DE,Amazon,75886,Tablet,3,0
969,5664.479998328675,cash_out,IN,Target,18816,Desktop,2,0
970,4761.027971588797,transfer,CA,Apple,85824,Tablet,4,0
971,6637.047982461118,cash_in,UK,Apple,29432,Mobile,0,0
972,9368.360563508255,payment,UK,Walmart,48617,Mobile,3,0
973,7325.9884000052925,cash_out,IN,Walmart,72373,Mobile,0,0
974,2150.188845528977,cash_out,US,Amazon,34217,Mobile,4,0
975,312.80016747778546,transfer,US,Apple,20884,Tablet,4,0
976,2623.378178953951,cash_out,US,Walmart,5454,Mobile,0,0
977,5951.184229071848,cash_in,UK,Target,74960,Desktop,0,0
978,515.2067090290193,transfer,US,Walmart,43618,Mobile,0,0
979,4964.166105765162,transfer,DE,Walmart,83948,Mobile,4,0
980,5968.831646319975,transfer,CA,Apple,62671,Mobile,1,0
981,3343.1046642787915,transfer,UK,Apple,47111,Tablet,0,0
982,7709.351125254473,cash_in,IN,Netflix,39613,Mobile,3,1
983,1066.8759330845842,transfer,IN,Target,85678,Desktop,4,0
984,752.3026795763518,cash_out,CA,Apple,59993,Mobile,2,1
985,7282.15937327983,cash_in,UK,Amazon,8848,Mobile,2,0
986,4955.417670745778,payment,US,Target,78672,Mobile,3,0
987,6884.335561880933,payment,US,Target,66125,Desktop,1,0
988,4348.838558698859,cash_out,DE,Apple,61602,Mobile,0,0
989,2464.773930357829,cash_out,DE,Target,72045,Desktop,4,0
990,8191.204074424323,cash_in,US,Apple,42222,Desktop,0,0
991,7994.359373810824,payment,IN,Walmart,49223,Mobile,4,0
992,6947.270012073413,payment,IN,Netflix,65333,Desktop,2,0
993,2722.179227162397,payment,DE,Walmart,52732,Tablet,0,0
994,5902.716438024002,payment,CA,Apple,49420,Mobile,3,0
995,3610.377995503328,payment,US,Apple,75504,Mobile,1,0
996,916.7291511930149,transfer,DE,Walmart,2462,Desktop,3,0
997,9173.218441046965,cash_out,DE,Amazon,9460,Desktop,1,0
998,1369.049490558695,transfer,US,Amazon,9275,Mobile,0,0
999,9502.423300854203,payment,US,Amazon,13269,Tablet,0,0
1000,4460.611723806599,cash_in,IN,Apple,65942,Desktop,1,0
